Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records,Selenium_Attempt,Last_Attempt_Records
DAPSONA LAZAR,Lazar,https://www.alfabeta.net/precio/dapsona-lazar.html,selenium,yes,no,1,0,1,1
DAPTOMICINA RICHET,Richet,https://www.alfabeta.net/precio/daptomicina-richet.html,selenium,yes,no,1,0,1,1
DARAPRIM,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/daraprim.html,selenium,yes,no,1,0,1,1
DARIFIN 15,Finadiet,https://www.alfabeta.net/precio/darifin-15.html,selenium,yes,no,1,0,1,1
DARIFIN 7.5,Finadiet,https://www.alfabeta.net/precio/darifin-75.html,selenium,yes,no,1,0,1,1
DARIN-KA,Megalabs Argentina,https://www.alfabeta.net/precio/darin-ka.html,selenium,yes,no,1,0,1,1
DARINAX 15,Laboratorios Bernabó,https://www.alfabeta.net/precio/darinax-15.html,selenium,yes,no,1,0,1,1
DARINAX 7.5,Laboratorios Bernabó,https://www.alfabeta.net/precio/darinax-75.html,selenium,yes,no,1,0,1,1
DARISEC,Elea,https://www.alfabeta.net/precio/darisec.html,selenium,yes,no,3,0,1,3
DARZALEX,Janssen-Cilag,https://www.alfabeta.net/precio/darzalex.html,selenium,yes,no,2,0,1,2
DARZALEX SC,Janssen-Cilag,https://www.alfabeta.net/precio/darzalex-sc.html,selenium,yes,no,1,0,1,1
DARZITIL,Fabra,https://www.alfabeta.net/precio/darzitil.html,selenium,yes,no,9,0,1,9
DARZITIL DUO,Fabra,https://www.alfabeta.net/precio/darzitil-duo.html,selenium,yes,no,2,0,1,2
DARZITIL PLUS,Fabra,https://www.alfabeta.net/precio/darzitil-plus.html,selenium,yes,no,4,0,1,4
DARZITIL PLUS 1000 MG,Fabra,https://www.alfabeta.net/precio/darzitil-plus-1000-mg.html,selenium,yes,no,2,0,1,2
DARZITIL PLUS DUO,Fabra,https://www.alfabeta.net/precio/darzitil-plus-duo.html,selenium,yes,no,1,0,1,1
DASAN,Aspen,https://www.alfabeta.net/precio/dasan.html,selenium,yes,no,4,0,1,4
DASANOVA,Celnova Argentina,https://www.alfabeta.net/precio/dasanova.html,selenium,yes,no,1,0,1,1
DASATIXANE,Eczane,https://www.alfabeta.net/precio/dasatixane.html,selenium,yes,no,4,0,1,4
DASENTRON,Lafedar,https://www.alfabeta.net/precio/dasentron.html,selenium,yes,no,2,0,1,2
DASTEN CRONOS,Duncan,https://www.alfabeta.net/precio/dasten-cronos.html,selenium,yes,no,1,0,1,1
DASUGLOR 1000,Fada Pharma,https://www.alfabeta.net/precio/dasuglor-1000.html,selenium,yes,no,1,0,1,1
DATEVAN,Rontag,https://www.alfabeta.net/precio/datevan.html,selenium,yes,no,2,0,1,2
DATISAN,Duncan,https://www.alfabeta.net/precio/datisan.html,selenium,yes,no,2,0,1,2
DATIZIC,Adium,https://www.alfabeta.net/precio/datizic.html,selenium,yes,no,1,0,1,1
DAUNLIP,Montpellier,https://www.alfabeta.net/precio/daunlip.html,selenium,yes,no,2,0,1,2
DAUNORUBICINA KEMEX,Kemex,https://www.alfabeta.net/precio/daunorubicina-kemex.html,selenium,yes,no,1,0,1,1
DAURAN,Siegfried,https://www.alfabeta.net/precio/dauran.html,selenium,yes,no,1,0,1,1
DAUXONA,Northia,https://www.alfabeta.net/precio/dauxona.html,selenium,yes,no,1,0,1,1
DAYAMINERAL,Abbott EPD,https://www.alfabeta.net/precio/dayamineral.html,selenium,yes,no,1,0,1,1
DAYFLEX C,Novoplos,https://www.alfabeta.net/precio/dayflex-c.html,selenium,yes,no,1,0,1,1
DAYGEL RED PREVENT,L.D.A.,https://www.alfabeta.net/precio/daygel-red-prevent.html,selenium,yes,no,1,0,1,1
DAYGRIP,Lafedar,https://www.alfabeta.net/precio/daygrip.html,selenium,yes,no,1,0,1,1
DAYGRIP PLUS,Lafedar,https://www.alfabeta.net/precio/daygrip-plus.html,selenium,yes,no,1,0,1,1
DAYPLUS CE,L.D.A.,https://www.alfabeta.net/precio/dayplus-ce.html,selenium,yes,no,1,0,1,1
DAZOLIN,Lafedar,https://www.alfabeta.net/precio/dazolin.html,selenium,yes,no,1,0,1,1
DAZOMET,Savant Generic,https://www.alfabeta.net/precio/dazomet.html,selenium,yes,no,3,0,1,3
DBI AP 500,Montpellier,https://www.alfabeta.net/precio/dbi-ap-500.html,selenium,yes,no,3,0,1,3
DBI AP FORTE,Montpellier,https://www.alfabeta.net/precio/dbi-ap-forte.html,selenium,yes,no,3,0,1,3
DBI AP METFORMINA,Montpellier,https://www.alfabeta.net/precio/dbi-ap-metformina.html,selenium,yes,no,3,0,1,3
DBI DUO 500/2.5,Montpellier,https://www.alfabeta.net/precio/dbi-duo-50025.html,selenium,yes,no,1,0,1,1
DBI DUO 500/5,Montpellier,https://www.alfabeta.net/precio/dbi-duo-5005.html,selenium,yes,no,1,0,1,1
DBI METFORMINA,Montpellier,https://www.alfabeta.net/precio/dbi-metformina.html,selenium,yes,no,3,0,1,3
DEBLAX,Adium,https://www.alfabeta.net/precio/deblax.html,selenium,yes,no,2,0,1,2
DEBRIL,Monserrat,https://www.alfabeta.net/precio/debril.html,selenium,yes,no,2,0,1,2
DECA-DURABOLIN,Aspen Pharma,https://www.alfabeta.net/precio/deca-durabolin.html,selenium,yes,no,1,0,1,1
DECA-SCAB,Lafedar,https://www.alfabeta.net/precio/deca-scab.html,selenium,yes,no,2,0,1,2
DECADRON,Siegfried,https://www.alfabeta.net/precio/decadron.html,selenium,yes,no,6,0,1,6
DECADRON AL,Siegfried,https://www.alfabeta.net/precio/decadron-al.html,selenium,yes,no,1,0,1,1
DECADRON CON CIPROFLOXACINA,Sidus,https://www.alfabeta.net/precio/decadron-con-ciprofloxacina.html,selenium,yes,no,1,0,1,1
DECADRON CON NEOMICINA,Sidus,https://www.alfabeta.net/precio/decadron-con-neomicina.html,selenium,yes,no,1,0,1,1
DECADRON CON TOBRAMICINA,Sidus,https://www.alfabeta.net/precio/decadron-con-tobramicina.html,selenium,yes,no,1,0,1,1
DECAPEPTYL RETARD,Adium,https://www.alfabeta.net/precio/decapeptyl-retard.html,selenium,yes,no,3,0,1,3
DECIDEX,Roemmers,https://www.alfabeta.net/precio/decidex.html,selenium,yes,no,3,0,1,3
DECIDEX COMPUESTO,Roemmers,https://www.alfabeta.net/precio/decidex-compuesto.html,selenium,yes,no,3,0,1,3
DECIDEX COMPUESTO GRIP,Roemmers,https://www.alfabeta.net/precio/decidex-compuesto-grip.html,selenium,yes,no,2,0,1,2
DECIDEX GRIP,Roemmers,https://www.alfabeta.net/precio/decidex-grip.html,selenium,yes,no,1,0,1,1
DECIDEX GRIP T FORTE,Roemmers,https://www.alfabeta.net/precio/decidex-grip-t-forte.html,selenium,yes,no,2,0,1,2
DECIDEX PLUS,Roemmers,https://www.alfabeta.net/precio/decidex-plus.html,selenium,yes,no,2,0,1,2
DECILINA,Klonal,https://www.alfabeta.net/precio/decilina.html,selenium,yes,no,1,0,1,1
DECILINA COMPUESTA,Klonal,https://www.alfabeta.net/precio/decilina-compuesta.html,selenium,yes,no,1,0,1,1
DECITON,Eurolab,https://www.alfabeta.net/precio/deciton.html,selenium,yes,no,1,0,1,1
DECNOV,Eurofarma,https://www.alfabeta.net/precio/decnov.html,selenium,yes,no,2,0,1,2
DEFAS,Rontag,https://www.alfabeta.net/precio/defas.html,selenium,yes,no,2,0,1,2
DEFERADE,Tuteur,https://www.alfabeta.net/precio/deferade.html,selenium,yes,no,3,0,1,3
DEGLUCARE,Nutri Care,https://www.alfabeta.net/precio/deglucare.html,selenium,yes,no,1,0,1,1
DEKAS PLUS,Gador,https://www.alfabeta.net/precio/dekas-plus.html,selenium,yes,no,3,0,1,3
DELAK,Adium,https://www.alfabeta.net/precio/delak.html,selenium,yes,no,3,0,1,3
DELGAX CLA,Provefarma,https://www.alfabeta.net/precio/delgax-cla.html,selenium,yes,no,1,0,1,1
DELGAX PLUS,Provefarma,https://www.alfabeta.net/precio/delgax-plus.html,selenium,yes,no,1,0,1,1
DELIER AGUA MICELAR,Delier,https://www.alfabeta.net/precio/delier-agua-micelar.html,selenium,yes,no,1,0,1,1
DELIER CREMA HIDRATANTE,Delier,https://www.alfabeta.net/precio/delier-crema-hidratante.html,selenium,yes,no,1,0,1,1
DELIER EMULSION CORPORAL,Delier,https://www.alfabeta.net/precio/delier-emulsion-corporal.html,selenium,yes,no,1,0,1,1
DELIER GEL DE LIMPIEZA,Delier,https://www.alfabeta.net/precio/delier-gel-de-limpieza.html,selenium,yes,no,1,0,1,1
DELIER GEL HIDRATANTE,Delier,https://www.alfabeta.net/precio/delier-gel-hidratante.html,selenium,yes,no,1,0,1,1
DELIER LECHE DE LIMPIEZA,Delier,https://www.alfabeta.net/precio/delier-leche-de-limpieza.html,selenium,yes,no,1,0,1,1
DELIER TONICO 3X1,Delier,https://www.alfabeta.net/precio/delier-tonico-3x1.html,selenium,yes,no,1,0,1,1
DELORAT,Lazar,https://www.alfabeta.net/precio/delorat.html,selenium,yes,no,2,0,1,2
DELORAT B,Lazar,https://www.alfabeta.net/precio/delorat-b.html,selenium,yes,no,2,0,1,2
DELSTRIGO,MSD Argentina SRL,https://www.alfabeta.net/precio/delstrigo.html,selenium,yes,no,1,0,1,1
DELTACORT,Cassará,https://www.alfabeta.net/precio/deltacort.html,selenium,yes,no,1,0,1,1
DELTACORT,Medisol,https://www.alfabeta.net/precio/deltacort.html,selenium,yes,no,1,0,1,1
DELTAR,Elea,https://www.alfabeta.net/precio/deltar.html,selenium,yes,no,1,0,1,1
DELTISONA B,Elea,https://www.alfabeta.net/precio/deltisona-b.html,selenium,yes,no,4,0,1,4
DELTROX,Siegfried,https://www.alfabeta.net/precio/deltrox.html,selenium,yes,no,1,0,1,1
DEMACORT,Andrómaco,https://www.alfabeta.net/precio/demacort.html,selenium,yes,no,1,0,1,1
DEMPI,Eurofarma,https://www.alfabeta.net/precio/dempi.html,selenium,yes,no,2,0,1,2
DENCILOX,Denver Farma,https://www.alfabeta.net/precio/dencilox.html,selenium,yes,no,1,0,1,1
DENDRITEX 100,Temis-Lostaló,https://www.alfabeta.net/precio/dendritex-100.html,selenium,yes,no,1,0,1,1
DENDRITEX 25,Temis-Lostaló,https://www.alfabeta.net/precio/dendritex-25.html,selenium,yes,no,1,0,1,1
DENPRU,Fada Pharma,https://www.alfabeta.net/precio/denpru.html,selenium,yes,no,1,0,1,1
DENSULIN ISOFANA,Denver Farma,https://www.alfabeta.net/precio/densulin-isofana.html,selenium,yes,no,1,0,1,1
DENSULIN N,Denver Farma,https://www.alfabeta.net/precio/densulin-n.html,selenium,yes,no,1,0,1,1
DENSULIN REGULAR,Denver Farma,https://www.alfabeta.net/precio/densulin-regular.html,selenium,yes,no,1,0,1,1
DENTIFIX CREMA,Grimberg,https://www.alfabeta.net/precio/dentifix-crema.html,selenium,yes,no,3,0,1,3
DENTIFIX POLVO,Grimberg,https://www.alfabeta.net/precio/dentifix-polvo.html,selenium,yes,no,2,0,1,2
DENTIFIX TABLETAS LIMPIADORAS,Grimberg,https://www.alfabeta.net/precio/dentifix-tabletas-limpiadoras.html,selenium,yes,no,1,0,1,1
DENTILAC,Laboratorios Bernabó,https://www.alfabeta.net/precio/dentilac.html,selenium,yes,no,3,0,1,3
DENTILAC MENTA,Laboratorios Bernabó,https://www.alfabeta.net/precio/dentilac-menta.html,selenium,yes,no,3,0,1,3
DENTIMAX ULTRA,Laboratorio Millet,https://www.alfabeta.net/precio/dentimax-ultra.html,selenium,yes,no,3,0,1,3
DENTOLINA FUCUS,Fucus,https://www.alfabeta.net/precio/dentolina-fucus.html,selenium,yes,no,2,0,1,2
DENURIX,Domínguez,https://www.alfabeta.net/precio/denurix.html,selenium,yes,no,2,0,1,2
DENURIX D3,Domínguez,https://www.alfabeta.net/precio/denurix-d3.html,selenium,yes,no,1,0,1,1
DENVERCREM DENVER FARMA,Denver Farma,https://www.alfabeta.net/precio/denvercrem-denver-farma.html,selenium,yes,no,1,0,1,1
DENVERKAST,Denver Farma,https://www.alfabeta.net/precio/denverkast.html,selenium,yes,no,1,0,1,1
DENVERMUC 600,Denver Farma,https://www.alfabeta.net/precio/denvermuc-600.html,selenium,yes,no,1,0,1,1
DENVERPEN,Denver Farma,https://www.alfabeta.net/precio/denverpen.html,selenium,yes,no,1,0,1,1
DENVERPROST,Denver Farma,https://www.alfabeta.net/precio/denverprost.html,selenium,yes,no,1,0,1,1
DEOCONTROL,Dr. Madaus,https://www.alfabeta.net/precio/deocontrol.html,selenium,yes,no,1,0,1,1
DEPAKENE,Abbott EPD,https://www.alfabeta.net/precio/depakene.html,selenium,yes,no,2,0,1,2
DEPAROX 20,Vannier,https://www.alfabeta.net/precio/deparox-20.html,selenium,yes,no,1,0,1,1
DEPAROX 40,Vannier,https://www.alfabeta.net/precio/deparox-40.html,selenium,yes,no,1,0,1,1
DEPO-PROVERA 150,Pfizer,https://www.alfabeta.net/precio/depo-provera-150.html,selenium,yes,no,1,0,1,1
DEPOCORT,Roemmers,https://www.alfabeta.net/precio/depocort.html,selenium,yes,no,3,0,1,3
DEPOCORT CRONO,Roemmers,https://www.alfabeta.net/precio/depocort-crono.html,selenium,yes,no,1,0,1,1
DEPOCORT RETARD,Roemmers,https://www.alfabeta.net/precio/depocort-retard.html,selenium,yes,no,1,0,1,1
DERALBINE,Andrómaco,https://www.alfabeta.net/precio/deralbine.html,selenium,yes,no,4,0,1,4
DERCOLINA,Casasco,https://www.alfabeta.net/precio/dercolina.html,selenium,yes,no,1,0,1,1
DERCOLINA A,Casasco,https://www.alfabeta.net/precio/dercolina-a.html,selenium,yes,no,1,0,1,1
DERCOLINA INFANTIL,Casasco,https://www.alfabeta.net/precio/dercolina-infantil.html,selenium,yes,no,1,0,1,1
DEREBEL,Tuteur,https://www.alfabeta.net/precio/derebel.html,selenium,yes,no,1,0,1,1
DERM'S Q 10,L.D.A.,https://www.alfabeta.net/precio/derms-q-10.html,selenium,yes,no,3,0,1,3
DERM'S REVIT,L.D.A.,https://www.alfabeta.net/precio/derms-revit.html,selenium,yes,no,3,0,1,3
DERM'S SHAMPOO ANTICASPA,L.D.A.,https://www.alfabeta.net/precio/derms-shampoo-anticaspa.html,selenium,yes,no,1,0,1,1
DERMA 3,Craveri,https://www.alfabeta.net/precio/derma-3.html,selenium,yes,no,1,0,1,1
DERMABIDIOL BC,Alef Medical Argentina,https://www.alfabeta.net/precio/dermabidiol-bc.html,selenium,yes,no,1,0,1,1
DERMABIDIOL CB,Alef Medical Argentina,https://www.alfabeta.net/precio/dermabidiol-cb.html,selenium,yes,no,2,0,1,2
DERMABIDIOL CB ANTIAGING CREAM,Alef Medical Argentina,https://www.alfabeta.net/precio/dermabidiol-cb-antiaging-cream.html,selenium,yes,no,1,0,1,1
DERMABIDIOL CB ANTIAGING SERUM,Alef Medical Argentina,https://www.alfabeta.net/precio/dermabidiol-cb-antiaging-serum.html,selenium,yes,no,1,0,1,1
DERMACLER,Monserrat,https://www.alfabeta.net/precio/dermacler.html,selenium,yes,no,2,0,1,2
DERMACLER CREMA,Monserrat,https://www.alfabeta.net/precio/dermacler-crema.html,selenium,yes,no,1,0,1,1
DERMACLER EMULSION,Monserrat,https://www.alfabeta.net/precio/dermacler-emulsion.html,selenium,yes,no,1,0,1,1
DERMACLER PROT.SOLAR NIÑOS FPS45,Monserrat,https://www.alfabeta.net/precio/dermacler-protsolar-ninos-fps45.html,selenium,yes,no,1,0,1,1
DERMACLOB,Oxapharma,https://www.alfabeta.net/precio/dermaclob.html,selenium,yes,no,1,0,1,1
DERMACNE,L.D.A.,https://www.alfabeta.net/precio/dermacne.html,selenium,yes,no,1,0,1,1
DERMADEX,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/dermadex.html,selenium,yes,no,4,0,1,4
DERMADEX CAPILAR,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/dermadex-capilar.html,selenium,yes,no,1,0,1,1
DERMAGLOS,Andrómaco,https://www.alfabeta.net/precio/dermaglos.html,selenium,yes,no,9,0,1,9
DERMAGLOS DELICADA FRAGANCIA,Andrómaco,https://www.alfabeta.net/precio/dermaglos-delicada-fragancia.html,selenium,yes,no,4,0,1,4
DERMASEB,Cassará,https://www.alfabeta.net/precio/dermaseb.html,selenium,yes,no,1,0,1,1
DERMAX VX,Vannier,https://www.alfabeta.net/precio/dermax-vx.html,selenium,yes,no,1,0,1,1
DERMEXANE,Lersan,https://www.alfabeta.net/precio/dermexane.html,selenium,yes,no,3,0,1,3
DERMEXANE CAPILAR,Lersan,https://www.alfabeta.net/precio/dermexane-capilar.html,selenium,yes,no,1,0,1,1
DERMEXANE CHAMPU,Lersan,https://www.alfabeta.net/precio/dermexane-champu.html,selenium,yes,no,1,0,1,1
DERMO VAGISIL,Combe,https://www.alfabeta.net/precio/dermo-vagisil.html,selenium,yes,no,7,0,1,7
DERMOBLANC,Craveri,https://www.alfabeta.net/precio/dermoblanc.html,selenium,yes,no,1,0,1,1
DERMOFLEX,Hochwertig,https://www.alfabeta.net/precio/dermoflex.html,selenium,yes,no,1,0,1,1
DERMOPER,Megalabs Argentina,https://www.alfabeta.net/precio/dermoper.html,selenium,yes,no,1,0,1,1
DERMOSONA FECOFAR,Fecofar,https://www.alfabeta.net/precio/dermosona-fecofar.html,selenium,yes,no,1,0,1,1
DERMOTOPIC,Lazar,https://www.alfabeta.net/precio/dermotopic.html,selenium,yes,no,2,0,1,2
DERMOTOPIC CLIN,Lazar,https://www.alfabeta.net/precio/dermotopic-clin.html,selenium,yes,no,1,0,1,1
DERMOTOPIC DUO,Lazar,https://www.alfabeta.net/precio/dermotopic-duo.html,selenium,yes,no,1,0,1,1
DERMOTRAT,Panalab,https://www.alfabeta.net/precio/dermotrat.html,selenium,yes,no,1,0,1,1
DERMXINFANTIL,Omicron,https://www.alfabeta.net/precio/dermxinfantil.html,selenium,yes,no,3,0,1,3
DERRUMAL 300,Finadiet,https://www.alfabeta.net/precio/derrumal-300.html,selenium,yes,no,1,0,1,1
DERTIDE,Aspen,https://www.alfabeta.net/precio/dertide.html,selenium,yes,no,3,0,1,3
DERTRIM,Vannier,https://www.alfabeta.net/precio/dertrim.html,selenium,yes,no,1,0,1,1
DESALER,Fortbenton,https://www.alfabeta.net/precio/desaler.html,selenium,yes,no,2,0,1,2
DESALER CORT,Fortbenton,https://www.alfabeta.net/precio/desaler-cort.html,selenium,yes,no,2,0,1,2
DESCANIL/ZOPICLONA,Lepetit,https://www.alfabeta.net/precio/descanilzopiclona.html,selenium,yes,no,1,0,1,1
DESCOVY,Gador,https://www.alfabeta.net/precio/descovy.html,selenium,yes,no,2,0,1,2
DESENSYL,Gador,https://www.alfabeta.net/precio/desensyl.html,selenium,yes,no,1,0,1,1
DESENSYL MAX,Gador,https://www.alfabeta.net/precio/desensyl-max.html,selenium,yes,no,1,0,1,1
DESFERAL,Novartis,https://www.alfabeta.net/precio/desferal.html,selenium,yes,no,1,0,1,1
DESGRAS,Argenfarma,https://www.alfabeta.net/precio/desgras.html,selenium,yes,no,1,0,1,1
DESGRAS ACTIVATOR DE AMPK,Argenfarma,https://www.alfabeta.net/precio/desgras-activator-de-ampk.html,selenium,yes,no,1,0,1,1
DESGRAS BLOCKER FOOD,Argenfarma,https://www.alfabeta.net/precio/desgras-blocker-food.html,selenium,yes,no,2,0,1,2
DESGRAS BURNER FAT,Argenfarma,https://www.alfabeta.net/precio/desgras-burner-fat.html,selenium,yes,no,2,0,1,2
DESGRAS COMPLEX,Argenfarma,https://www.alfabeta.net/precio/desgras-complex.html,selenium,yes,no,1,0,1,1
DESGRAS PROTEICO AMPK BATIDO,Argenfarma,https://www.alfabeta.net/precio/desgras-proteico-ampk-batido.html,selenium,yes,no,1,0,1,1
DESGRAS SOLUBLE,Argenfarma,https://www.alfabeta.net/precio/desgras-soluble.html,selenium,yes,no,1,0,1,1
DESGRAS SPIRULINA,Argenfarma,https://www.alfabeta.net/precio/desgras-spirulina.html,selenium,yes,no,1,0,1,1
DESIRE,Gador,https://www.alfabeta.net/precio/desire.html,selenium,yes,no,1,0,1,1
DESLAFAX,Gador,https://www.alfabeta.net/precio/deslafax.html,selenium,yes,no,2,0,1,2
DESLORAMAR,Mar,https://www.alfabeta.net/precio/desloramar.html,selenium,yes,no,3,0,1,3
DESLORAMAR CORT,Mar,https://www.alfabeta.net/precio/desloramar-cort.html,selenium,yes,no,2,0,1,2
DESLORATADINA RICHET,Richet,https://www.alfabeta.net/precio/desloratadina-richet.html,selenium,yes,no,2,0,1,2
DESMOPRESIN,Ferring,https://www.alfabeta.net/precio/desmopresin.html,selenium,yes,no,4,0,1,4
DESMOPRESIN MELT,Ferring,https://www.alfabeta.net/precio/desmopresin-melt.html,selenium,yes,no,1,0,1,1
DESOD. LUBRIC. ADAPT 236 ML,Hollister,https://www.alfabeta.net/precio/desod-lubric-adapt-236-ml.html,selenium,yes,no,1,0,1,1
DESOD. LUBRIC. ADAPT 8MLX50,Hollister,https://www.alfabeta.net/precio/desod-lubric-adapt-8mlx50.html,selenium,yes,no,1,0,1,1
DESOPLUS,Lagos,https://www.alfabeta.net/precio/desoplus.html,selenium,yes,no,1,0,1,1
DESTELLE,Gador,https://www.alfabeta.net/precio/destelle.html,selenium,yes,no,1,0,1,1
DETAVI,LKM,https://www.alfabeta.net/precio/detavi.html,selenium,yes,no,1,0,1,1
DETENAGE C,Panalab,https://www.alfabeta.net/precio/detenage-c.html,selenium,yes,no,1,0,1,1
DETENAGE C ANTIOX BOOSTER,Panalab,https://www.alfabeta.net/precio/detenage-c-antiox-booster.html,selenium,yes,no,1,0,1,1
DETENAGE G,Panalab,https://www.alfabeta.net/precio/detenage-g.html,selenium,yes,no,5,0,1,5
DETENAGE N,Panalab,https://www.alfabeta.net/precio/detenage-n.html,selenium,yes,no,1,0,1,1
DETENLER,Duncan,https://www.alfabeta.net/precio/detenler.html,selenium,yes,no,2,0,1,2
DETIXOL,Casasco,https://www.alfabeta.net/precio/detixol.html,selenium,yes,no,1,0,1,1
DETOX VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/detox-vitamin-way.html,selenium,yes,no,1,0,1,1
DETRUSITOL,Aspen Pharma,https://www.alfabeta.net/precio/detrusitol.html,selenium,yes,no,2,0,1,2
DEVEDRYL,Klonal,https://www.alfabeta.net/precio/devedryl.html,selenium,yes,no,2,0,1,2
DEVEXUS,Teva Argentina,https://www.alfabeta.net/precio/devexus.html,selenium,yes,no,5,0,1,5
DEVISAL,Baliarda,https://www.alfabeta.net/precio/devisal.html,selenium,yes,no,1,0,1,1
DEVISAL CB,Baliarda,https://www.alfabeta.net/precio/devisal-cb.html,selenium,yes,no,3,0,1,3
DEVISAL CB 20000,Baliarda,https://www.alfabeta.net/precio/devisal-cb-20000.html,selenium,yes,no,2,0,1,2
DEVISAL CB 50000,Baliarda,https://www.alfabeta.net/precio/devisal-cb-50000.html,selenium,yes,no,1,0,1,1
DEXA RHINOSPRAY N,Opella Healthcare Arg.,https://www.alfabeta.net/precio/dexa-rhinospray-n.html,selenium,yes,no,1,0,1,1
DEXACORT C,Novoplos,https://www.alfabeta.net/precio/dexacort-c.html,selenium,yes,no,1,0,1,1
DEXALAF,Lafedar,https://www.alfabeta.net/precio/dexalaf.html,selenium,yes,no,8,0,1,8
DEXALERGIN,Teva Argentina,https://www.alfabeta.net/precio/dexalergin.html,selenium,yes,no,6,0,1,6
DEXALERGIN C,Teva Argentina,https://www.alfabeta.net/precio/dexalergin-c.html,selenium,yes,no,3,0,1,3
DEXALERGIN CORT,Teva Argentina,https://www.alfabeta.net/precio/dexalergin-cort.html,selenium,yes,no,1,0,1,1
DEXALERGIN MUC,Teva Argentina,https://www.alfabeta.net/precio/dexalergin-muc.html,selenium,yes,no,1,0,1,1
DEXALERGIN N,Teva Argentina,https://www.alfabeta.net/precio/dexalergin-n.html,selenium,yes,no,1,0,1,1
DEXALERGIN NF,Teva Argentina,https://www.alfabeta.net/precio/dexalergin-nf.html,selenium,yes,no,1,0,1,1
DEXALERGIN NOVO CB (OTC),Teva Argentina,https://www.alfabeta.net/precio/dexalergin-novo-cb-otc.html,selenium,yes,no,1,0,1,1
DEXAMERAL 4,Megalabs Argentina,https://www.alfabeta.net/precio/dexameral-4.html,selenium,yes,no,2,0,1,2
DEXAMERAL 40,LKM,https://www.alfabeta.net/precio/dexameral-40.html,selenium,yes,no,1,0,1,1
DEXAMETASONA 21 FOSFATO RICHET,Richet,https://www.alfabeta.net/precio/dexametasona-21-fosfato-richet.html,selenium,yes,no,1,0,1,1
DEXAMETASONA DENVER FARMA,Denver Farma,https://www.alfabeta.net/precio/dexametasona-denver-farma.html,selenium,yes,no,1,0,1,1
DEXAMETASONA DORF,PharmaDorf,https://www.alfabeta.net/precio/dexametasona-dorf.html,selenium,yes,no,1,0,1,1
DEXAMETASONA DRAWER,Drawer,https://www.alfabeta.net/precio/dexametasona-drawer.html,selenium,yes,no,1,0,1,1
DEXAMETASONA FABRA,Fabra,https://www.alfabeta.net/precio/dexametasona-fabra.html,selenium,yes,no,1,0,1,1
DEXAMETASONA FECOFAR,Fecofar,https://www.alfabeta.net/precio/dexametasona-fecofar.html,selenium,yes,no,2,0,1,2
DEXAMETASONA UNC,Hemoderivados,https://www.alfabeta.net/precio/dexametasona-unc.html,selenium,yes,no,1,0,1,1
DEXAMYTREX,Bausch & Lomb Arg.,https://www.alfabeta.net/precio/dexamytrex.html,selenium,yes,no,1,0,1,1
DEXATOTAL,Ariston,https://www.alfabeta.net/precio/dexatotal.html,selenium,yes,no,5,0,1,5
DEXCOM ONE ADHESIVO PROTECTOR,Roche Diabetes,https://www.alfabeta.net/precio/dexcom-one-adhesivo-protector.html,selenium,yes,no,1,0,1,1
DEXCOM ONE RECEPTOR,Roche Diabetes,https://www.alfabeta.net/precio/dexcom-one-receptor.html,selenium,yes,no,1,0,1,1
